id;text;gold;hisnet_prediction;hisnet_positive_score;hisnet_negative_score;hisnet_correct;lexicon_coverage;sentiment_coverage;dependency_prediction;dependency_positive_score;dependency_negative_score;dependency_correct;prediction_changed;improved;degraded;changed_but_still_wrong;has_negation;has_modifier;has_contrast;has_suppression;scope_count;active_opinion_count;suppressed_count;opinions;targets;modifiers;negations;contrasts;operations;operation_list;has_negation_flip;has_suppression_operation;has_modifier_operation;has_contrast_operation;score_operation_group;operation_signature;positive_score_difference;negative_score_difference;score_changed
493;..GÖRSEL ŞÖLEN DENİLECEK ENDER FİLMLERDEN.;neutral;positive;0.125;0.0208333333333333;False;1.0;0.4;negative;0.0;0.0208333333333333;False;True;False;False;True;False;False;False;True;2;1;1;"[""şölen"", ""de""]";"[""şölen""]";[];[];[];"[""suppressed_as_target""]";['suppressed_as_target'];False;True;False;False;suppression only;suppressed_as_target;-0.125;0.0;True
534;ya adamlar teknoloji konusunda ilerlemekle bile kalmamışlar.;neutral;negative;0.0;0.0227272727272727;False;0.8571428571428571;0.1428571428571428;positive;0.0227272727272727;0.0;False;True;False;False;True;True;False;False;False;1;1;0;"[""adam""]";[];[];"[""kal""]";[];"[""negation_flip""]";['negation_flip'];True;False;False;False;negation only;negation_flip;0.0227272727272727;-0.0227272727272727;True
535;bi de bond un yaralandığı hiç olmadı sanırım.;neutral;negative;0.0;0.5208333333333334;False;0.625;0.25;positive;0.5;0.0208333333333333;False;True;False;False;True;True;False;False;False;2;2;0;"[""de"", ""hiç""]";[];[];"[""ol""]";[];"[""negation_flip""]";['negation_flip'];True;False;False;False;negation only;negation_flip;0.5;-0.5000000000000001;True
562;..Filmin konusu 1912 yılında ilk seferine çıkacak olan o dönemde dünyanın en büyük gemisi Titanic için batmaz denilmektedir.;neutral;negative;0.0;0.0208333333333333;False;0.8333333333333334;0.0555555555555555;positive;0.0208333333333333;0.0;False;True;False;False;True;True;False;False;False;1;1;0;"[""de""]";[];[];"[""bat""]";[];"[""negation_flip""]";['negation_flip'];True;False;False;False;negation only;negation_flip;0.0208333333333333;-0.0208333333333333;True
566;.Her zaman ki gibi sınıf ayrılığı olması ve imkansız aşk hoş karşılanmayacaktır.;neutral;positive;1.0;0.25;False;0.9166666666666666;0.1666666666666666;negative;0.0;0.25;False;True;False;False;True;False;False;False;True;2;1;1;"[""imkansız"", ""aşk""]";"[""aşk""]";[];[];[];"[""suppressed_as_target""]";['suppressed_as_target'];False;True;False;False;suppression only;suppressed_as_target;-1.0;0.0;True
571;.Ondan sonraki filmlerinde bu kadar başarı sağlayamadılar zaten böyle bir filmde yapılabilirmi bilemiyorum.;neutral;positive;0.375;0.0;False;0.7692307692307693;0.0769230769230769;negative;0.0;0.375;False;True;False;False;True;True;False;False;False;1;1;0;"[""başarı""]";[];[];"[""sağla""]";[];"[""negation_flip""]";['negation_flip'];True;False;False;False;negation only;negation_flip;-0.375;0.375;True
589;başından sonuna kadar 3 saatlik enfes bir macera;positive;neutral;0.125;0.125;False;1.0;0.25;negative;0.0;0.125;False;True;False;False;True;False;False;False;True;2;1;1;"[""son"", ""macera""]";"[""macera""]";[];[];[];"[""suppressed_as_target""]";['suppressed_as_target'];False;True;False;False;suppression only;suppressed_as_target;-0.125;0.0;True
658;"""Denize indirilirken """"""""Tanrı bile batıramaz"""""""" denmişti.""";neutral;negative;0.0;0.0208333333333333;False;0.6666666666666666;0.1666666666666666;positive;0.0208333333333333;0.0;False;True;False;False;True;True;False;False;False;1;1;0;"[""de""]";[];[];"[""batır""]";[];"[""negation_flip""]";['negation_flip'];True;False;False;False;negation only;negation_flip;0.0208333333333333;-0.0208333333333333;True
674;...1990 yılından itibaren kurgu dalında oscar ödülü almış bazı filmler aşağıda listelenmektedir.;neutral;positive;0.75;0.2291666666666666;False;0.75;0.25;negative;0.0;0.2291666666666666;False;True;False;False;True;False;False;False;True;3;2;1;"[""ödül"", ""al"", ""aşağı""]";"[""ödül"", ""film""]";[];[];[];"[""suppressed_as_target""]";['suppressed_as_target'];False;True;False;False;suppression only;suppressed_as_target;-0.75;0.0;True
679;Birde not düşelim Mementoda aslında bu ödülü alamamıştır.;neutral;positive;0.75;0.1666666666666666;False;0.875;0.25;negative;0.1666666666666666;0.75;False;True;False;False;True;True;True;False;False;2;2;0;"[""ödül"", ""al""]";"[""mementoda"", ""mementoda""]";"[""birde"", ""aslında""]";"[""al"", ""al""]";[];"[""negation_flip"", ""negation_flip"", ""modifier_detected""]";['negation_flip', 'negation_flip', 'modifier_detected'];True;False;True;False;negation only;modifier_detected + negation_flip;-0.5833333333333334;0.5833333333333334;True
699;Yine o artık duymaktan bıktığınız şeyi söyleyeceğim zevkler ve renkler tartışılmaz.;neutral;positive;0.5;0.0;False;0.8181818181818182;0.0909090909090909;negative;0.0;0.5;False;True;False;False;True;True;False;False;False;1;1;0;"[""zevk""]";"[""o""]";[];"[""tartış""]";[];"[""negation_flip""]";['negation_flip'];True;False;False;False;negation only;negation_flip;-0.5;0.5;True
709;Ağlama konusuna gelince evet itiraf edeyim benim de gözlerim doldu finalde çok dokunaklıydı ama bir filmin sizi ağlatması demek o filmin çok iyi olduğu anlamına mı gelir bunu bir düşünmek gerek.;neutral;negative;0.6111111111111112;0.7916666666666667;False;0.8709677419354839;0.1290322580645161;positive;1.3611111111111112;0.0416666666666666;False;True;False;False;True;True;True;False;False;4;4;0;"[""ağlama"", ""de"", ""de"", ""iyi""]";"[""film""]";"[""çok""]";"[""ağla""]";[];"[""negation_flip"", ""modifier_detected""]";['negation_flip', 'modifier_detected'];True;False;True;False;negation only;modifier_detected + negation_flip;0.75;-0.7500000000000001;True
714;Bu da anlamadığım bir diğer mesele.;neutral;negative;0.0;0.356060606060606;False;0.8333333333333334;0.3333333333333333;positive;0.3333333333333333;0.0227272727272727;False;True;False;False;True;True;False;False;False;2;2;0;"[""da"", ""mesele""]";"[""bu""]";[];"[""anla""]";[];"[""negation_flip""]";['negation_flip'];True;False;False;False;negation only;negation_flip;0.3333333333333333;-0.3333333333333333;True
745;Fakat bu klişe konu bundan daha iyi de çekilemezdi heralde.;neutral;positive;0.6111111111111112;0.1458333333333333;False;0.8;0.3;negative;0.0;0.7569444444444445;False;True;False;False;True;True;False;True;False;3;3;0;"[""klişe"", ""iyi"", ""de""]";"[""konu""]";[];"[""çek""]";"[""fakat""]";"[""negation_flip"", ""contrast_detected""]";['negation_flip', 'contrast_detected'];True;False;False;True;negation only;contrast_detected + negation_flip;-0.6111111111111112;0.6111111111111113;True
824;Fakir oğlan zengin kız aşkı ne yazık ki gerçekçi değil.;neutral;positive;1.8125;1.3375;False;1.0;0.5;negative;0.8125;2.3375;False;True;False;False;True;True;False;False;False;5;5;0;"[""fakir"", ""oğlan"", ""zengin"", ""aşk"", ""yazık""]";"[""ne""]";[];"[""değil""]";[];"[""negation_flip""]";['negation_flip'];True;False;False;False;negation only;negation_flip;-1.0;1.0;True
869;bayıldım sinemada izleyemedim ama cd sini aldım;neutral;negative;0.0;0.1666666666666666;False;0.7142857142857143;0.1428571428571428;positive;0.1666666666666666;0.0;False;True;False;False;True;True;False;True;False;1;1;0;"[""al""]";"[""cd""]";[];"[""izle""]";"[""ama""]";"[""negation_flip"", ""contrast_detected""]";['negation_flip', 'contrast_detected'];True;False;False;True;negation only;contrast_detected + negation_flip;0.1666666666666666;-0.1666666666666666;True
928;gerçek bir trajediyi beyazperdeye yaşıdı.;neutral;negative;0.0833333333333333;0.5;False;0.8;0.4;positive;0.0833333333333333;0.0;False;True;False;False;True;False;False;False;True;2;1;1;"[""gerçek"", ""trajedi""]";"[""trajedi""]";[];[];[];"[""suppressed_as_target""]";['suppressed_as_target'];False;True;False;False;suppression only;suppressed_as_target;0.0;-0.5;True
938;Yani halk titanik i beğenmedi demek yerine neden beğenmeyenler toplaşıp puanını düşürdü diyemiyoruz?;neutral;negative;0.015625;0.0416666666666666;False;0.6153846153846154;0.2307692307692307;positive;0.0572916666666666;0.0;False;True;False;False;True;True;False;False;False;3;3;0;"[""de"", ""yer"", ""de""]";"[""puan""]";[];"[""beğen"", ""de""]";[];"[""negation_flip"", ""negation_flip""]";['negation_flip', 'negation_flip'];True;False;False;False;negation only;negation_flip;0.0416666666666666;-0.0416666666666666;True
960;Ama en iyisi değil bence.;neutral;positive;0.6111111111111112;0.0;False;1.0;0.2;negative;0.0;0.6111111111111112;False;True;False;False;True;True;True;True;False;1;1;0;"[""iyi""]";[];"[""en""]";"[""değil""]";"[""ama""]";"[""negation_flip"", ""modifier_detected"", ""contrast_detected""]";['negation_flip', 'modifier_detected', 'contrast_detected'];True;False;True;True;negation only;contrast_detected + modifier_detected + negation_flip;-0.6111111111111112;0.6111111111111112;True
1002;şaka bi tarafa başın da baş yapıtıı derler yaa işte öyle bir şeyy izlemeyen varmı bilmiyorum da böyle bir film herhalde 100 yılda bir gelirrr 10/10;positive;negative;0.0;0.0454545454545454;False;0.6666666666666666;0.074074074074074;neutral;0.0227272727272727;0.0227272727272727;False;True;False;False;True;True;False;False;False;2;2;0;"[""da"", ""da""]";[];[];"[""bil""]";[];"[""negation_flip""]";['negation_flip'];True;False;False;False;negation only;negation_flip;0.0227272727272727;-0.0227272727272727;True
1026;kesinlikle filmin en orjinal cd sini alın bu filme neler verimez ki.;neutral;negative;0.0;0.1666666666666666;False;0.8333333333333334;0.0833333333333333;positive;0.1666666666666666;0.0;False;True;False;False;True;True;True;False;False;1;1;0;"[""al""]";"[""cd""]";"[""kesinlik""]";"[""ver""]";[];"[""negation_flip"", ""modifier_detected""]";['negation_flip', 'modifier_detected'];True;False;True;False;negation only;modifier_detected + negation_flip;0.1666666666666666;-0.1666666666666666;True
1189;Titanik size çok büyük sosyal mesajlar vermez evet ama bu yukarıda saydıklarımı gerçekleştirmediğini göstermez.;neutral;positive;0.05;0.0;False;0.7142857142857143;0.0714285714285714;negative;0.0;0.05;False;True;False;False;True;True;False;False;False;1;1;0;"[""yukarı""]";"[""say""]";[];"[""gerçekleş""]";[];"[""negation_flip""]";['negation_flip'];True;False;False;False;negation only;negation_flip;-0.05;0.05;True
1219;Titanici izlemeyen yoktur sanırım.;neutral;negative;0.0;0.2142857142857142;False;0.5;0.25;positive;0.2142857142857142;0.0;False;True;False;False;True;True;False;False;False;1;1;0;"[""yok""]";[];[];"[""izle""]";[];"[""negation_flip""]";['negation_flip'];True;False;False;False;negation only;negation_flip;0.2142857142857142;-0.2142857142857142;True
1291;gecen gün internette sorun cıkıp internete giremeyince bir nostalji yapayım dedim.;neutral;negative;0.0;0.7708333333333334;False;0.6363636363636364;0.1818181818181818;positive;0.75;0.0208333333333333;False;True;False;False;True;True;False;False;False;2;2;0;"[""sorun"", ""de""]";[];[];"[""gir""]";[];"[""negation_flip""]";['negation_flip'];True;False;False;False;negation only;negation_flip;0.75;-0.7500000000000001;True
1426;Öncelikle şunu söyliyim Titanik bir film değil bir gerçektir.;neutral;positive;0.0833333333333333;0.0;False;0.7777777777777778;0.1111111111111111;negative;0.0;0.0833333333333333;False;True;False;False;True;True;False;False;False;1;1;0;"[""gerçek""]";"[""şu""]";[];"[""değil""]";[];"[""negation_flip""]";['negation_flip'];True;False;False;False;negation only;negation_flip;-0.0833333333333333;0.0833333333333333;True
1430;bu puan bu filme hiç yakışmıyor.;neutral;negative;0.0;0.5;False;0.8333333333333334;0.1666666666666666;positive;0.5;0.0;False;True;False;False;True;True;False;False;False;1;1;0;"[""hiç""]";"[""puan""]";[];"[""yakış""]";[];"[""negation_flip""]";['negation_flip'];True;False;False;False;negation only;negation_flip;0.5;-0.5;True
1457;..bu başyapıttan kazandığı karizmayla cok seyler yapabilirdi ama kullanamadı.;neutral;positive;0.25;0.0;False;0.5555555555555556;0.1111111111111111;negative;0.0;0.25;False;True;False;False;True;True;False;False;False;1;1;0;"[""karizma""]";"[""seyler""]";[];"[""yap""]";[];"[""negation_flip""]";['negation_flip'];True;False;False;False;negation only;negation_flip;-0.25;0.25;True
1483;ya yine bir leo filmi film tek kelimeyle mütiş leonun bu filmle bırakın oscar alamaması oscara aday olamaması bile hayal kırıklıgı titaniğin cıktıgı yıl oscarcılar filmden we oyunculuktan anlamıyordu herhalde ama tek kewlimeyle mütiş her izleyisimde leocuma biraz daha asık oluyorum herkese tavsiye ediyorum;positive;negative;0.125;0.875;False;0.6363636363636364;0.0909090909090909;neutral;0.5;0.5;False;True;False;False;True;True;True;False;False;4;4;0;"[""al"", ""oyunculuk"", ""asık"", ""tavsiye""]";"[""oscar"", ""oscarcılar"", ""tavsiye"", ""herkes""]";"[""biraz""]";"[""al"", ""anla"", ""anla""]";[];"[""negation_flip"", ""negation_flip"", ""modifier_detected"", ""negation_flip""]";['negation_flip', 'negation_flip', 'modifier_detected', 'negation_flip'];True;False;True;False;negation only;modifier_detected + negation_flip;0.375;-0.375;True
1548;Hiç sanmıyorum.;neutral;negative;0.0;0.5;False;1.0;0.5;positive;0.5;0.0;False;True;False;False;True;True;False;False;False;1;1;0;"[""hiç""]";[];[];"[""san""]";[];"[""negation_flip""]";['negation_flip'];True;False;False;False;negation only;negation_flip;0.5;-0.5;True
1554;Bu filmi bi izleyen pişman bi de izlemeyen.;neutral;negative;0.0;1.0208333333333333;False;0.5;0.25;positive;1.0;0.0208333333333333;False;True;False;False;True;True;False;False;False;2;2;0;"[""pişman"", ""de""]";[];[];"[""izle""]";[];"[""negation_flip""]";['negation_flip'];True;False;False;False;negation only;negation_flip;1.0;-1.0;True
1650;Aşk hayal fedakarlık hayatın içiinde ölüm hüznün içindeki gizli mutluluk karanlığın içindeki ışık TİTANİC.;neutral;positive;3.142857142857143;2.4166666666666665;False;0.8571428571428571;0.5;negative;2.142857142857143;2.4166666666666665;False;True;False;False;True;False;False;False;True;7;6;1;"[""aşk"", ""fedakarlık"", ""ölüm"", ""hüzün"", ""mutluluk"", ""karanlık"", ""ışık""]";"[""mutluluk""]";[];[];[];"[""suppressed_as_target""]";['suppressed_as_target'];False;True;False;False;suppression only;suppressed_as_target;-1.0;0.0;True
1658;duygusu olan bir insanın gözleri dolması yada ağlamaması imkansız.;neutral;negative;0.0;0.5833333333333333;False;0.8888888888888888;0.2222222222222222;positive;0.3333333333333333;0.25;False;True;False;False;True;True;False;False;False;2;2;0;"[""dolma"", ""imkansız""]";"[""göz""]";[];"[""ağla""]";[];"[""negation_flip""]";['negation_flip'];True;False;False;False;negation only;negation_flip;0.3333333333333333;-0.33333333333333326;True
1661;Birdaha bu olayla ilgili kimse film çekemez.;neutral;negative;0.0;1.0;False;0.8571428571428571;0.1428571428571428;positive;1.0;0.0;False;True;False;False;True;True;True;False;False;1;1;0;"[""çekemez""]";"[""kimse""]";"[""birdaha""]";"[""çek""]";[];"[""negation_flip"", ""modifier_detected""]";['negation_flip', 'modifier_detected'];True;False;True;False;negation only;modifier_detected + negation_flip;1.0;-1.0;True
1692;yok böyle aşklar ya kalmamış artık;neutral;positive;1.0;0.2142857142857142;False;1.0;0.3333333333333333;negative;0.0;1.2142857142857142;False;True;False;False;True;True;True;False;False;2;2;0;"[""yok"", ""aşk""]";[];"[""yok""]";"[""kal""]";[];"[""negation_flip"", ""modifier_detected""]";['negation_flip', 'modifier_detected'];True;False;True;False;negation only;modifier_detected + negation_flip;-1.0;1.0;True
1813;Bu filmi izlemeden bir de ımdb den baktım 1237 oydan 7.0 puan almış;neutral;negative;0.0;0.4583333333333333;False;0.7857142857142857;0.2857142857142857;positive;0.25;0.0416666666666666;False;True;False;False;True;True;True;False;False;3;3;0;"[""de"", ""de"", ""bak""]";[];"[""bir""]";"[""izle""]";[];"[""negation_flip"", ""modifier_detected""]";['negation_flip', 'modifier_detected'];True;False;True;False;negation only;modifier_detected + negation_flip;0.25;-0.41666666666666674;True
1822;İzleyin beğendiniz mi rahatsız mı oldunuz anlamayacaksınız.;neutral;negative;0.0;0.6666666666666666;False;0.5714285714285714;0.1428571428571428;positive;0.6666666666666666;0.0;False;True;False;False;True;True;False;False;False;1;1;0;"[""rahatsız""]";[];[];"[""anla""]";[];"[""negation_flip""]";['negation_flip'];True;False;False;False;negation only;negation_flip;0.6666666666666666;-0.6666666666666666;True
1877;Yine de izlenmeli diyorum ama yazarına ve yıldız oyuncularına kanıp fazla bir şey beklemeden.;positive;negative;0.0;0.0416666666666666;False;0.8571428571428571;0.1428571428571428;neutral;0.0208333333333333;0.0208333333333333;False;True;False;False;True;True;True;False;False;2;2;0;"[""de"", ""de""]";[];"[""yine""]";"[""bekle""]";[];"[""negation_flip"", ""modifier_detected""]";['negation_flip', 'modifier_detected'];True;False;True;False;negation only;modifier_detected + negation_flip;0.0208333333333333;-0.0208333333333333;True
1883;bilim kurgu filmlerini izlerken sıkılmama rağmen hiç sıkılmadım film boyunca.;positive;negative;0.0;1.0;False;0.7;0.2;neutral;0.5;0.5;False;True;False;False;True;True;False;False;False;2;2;0;"[""rağmen"", ""hiç""]";[];[];"[""sıkıl""]";[];"[""negation_flip""]";['negation_flip'];True;False;False;False;negation only;negation_flip;0.5;-0.5;True
1909;Konusu güzel ama çok da başarılı değil.;neutral;positive;1.4545454545454546;0.0227272727272727;False;1.0;0.4285714285714285;negative;0.4545454545454545;1.0227272727272727;False;True;False;False;True;True;True;True;False;3;3;0;"[""güzel"", ""da"", ""başarılı""]";"[""konu"", ""konu""]";"[""çok""]";"[""değil""]";"[""ama""]";"[""negation_flip"", ""modifier_detected"", ""contrast_detected""]";['negation_flip', 'modifier_detected', 'contrast_detected'];True;False;True;True;negation only;contrast_detected + modifier_detected + negation_flip;-1.0;1.0;True
1911;Walla film için ne demeliyim bilmiyorum!;neutral;negative;0.0;0.0208333333333333;False;0.6666666666666666;0.1666666666666666;positive;0.0208333333333333;0.0;False;True;False;False;True;True;False;False;False;1;1;0;"[""de""]";"[""walla""]";[];"[""bil""]";[];"[""negation_flip""]";['negation_flip'];True;False;False;False;negation only;negation_flip;0.0208333333333333;-0.0208333333333333;True
1976;Ama filmde Val Kilmer yerine başka biri oynasaydı bu film bu kadar izlenirmiydi.;neutral;negative;0.015625;0.0833333333333333;False;0.6923076923076923;0.1538461538461538;positive;0.015625;0.0;False;True;False;False;True;False;False;True;True;2;1;1;"[""yer"", ""biri""]";"[""biri""]";[];[];"[""ama"", ""ama""]";"[""contrast_detected"", ""suppressed_as_target""]";['contrast_detected', 'suppressed_as_target'];False;True;False;True;suppression only;contrast_detected + suppressed_as_target;0.0;-0.0833333333333333;True
1996;Filmin başından sonuna kadar heyecan hiç eksik olmuyor çok hareketli bir film .;positive;negative;0.5;0.75;False;1.0;0.3333333333333333;neutral;0.625;0.625;False;True;False;False;True;True;True;False;False;4;4;0;"[""son"", ""hiç"", ""eksik"", ""hareketli""]";"[""heyecan"", ""heyecan"", ""heyecan""]";"[""hiç""]";"[""ol""]";[];"[""negation_flip"", ""modifier_detected""]";['negation_flip', 'modifier_detected'];True;False;True;False;negation only;modifier_detected + negation_flip;0.125;-0.125;True
2057;.O kadar da kötü değil aslında orta düzey bi yapımm;neutral;negative;0.0;0.9227272727272728;False;0.8;0.2;positive;0.9;0.0227272727272727;False;True;False;False;True;True;False;False;False;2;2;0;"[""da"", ""kötü""]";[];[];"[""değil""]";[];"[""negation_flip""]";['negation_flip'];True;False;False;False;negation only;negation_flip;0.9;-0.9000000000000001;True
2070;Ben bu filmi 3 yıl kadar önce gece saat 2-3 gibi izlemiştim ve hiç sıkılmamıştım.;neutral;negative;0.0;0.5;False;0.875;0.0625;positive;0.5;0.0;False;True;False;False;True;True;False;False;False;1;1;0;"[""hiç""]";[];[];"[""sıkıl""]";[];"[""negation_flip""]";['negation_flip'];True;False;False;False;negation only;negation_flip;0.5;-0.5;True
2089;Yerimden hiç kalkmadan soluksuz izledim.;neutral;negative;0.015625;0.5;False;0.6;0.4;positive;0.5;0.015625;False;True;False;False;True;True;False;False;False;2;2;0;"[""yer"", ""hiç""]";[];[];"[""kalk"", ""kalk""]";[];"[""negation_flip"", ""negation_flip""]";['negation_flip', 'negation_flip'];True;False;False;False;negation only;negation_flip;0.484375;-0.484375;True
2096;.. hiç bir şeyin tükenmedigini bu filmde anlayabilriz;neutral;negative;0.0;0.5;False;0.7142857142857143;0.1428571428571428;positive;0.5;0.0;False;True;False;False;True;True;False;False;False;1;1;0;"[""hiç""]";"[""şey""]";[];"[""tüken""]";[];"[""negation_flip""]";['negation_flip'];True;False;False;False;negation only;negation_flip;0.5;-0.5;True
2101;daha iyi olabilirmiş.;neutral;positive;0.6111111111111112;0.0;False;1.0;0.3333333333333333;negative;0.0;0.6111111111111112;False;True;False;False;True;True;True;False;False;1;1;0;"[""iyi""]";[];"[""daha""]";"[""ol""]";[];"[""negation_flip"", ""modifier_detected""]";['negation_flip', 'modifier_detected'];True;False;True;False;negation only;modifier_detected + negation_flip;-0.6111111111111112;0.6111111111111112;True
2129;.. Birde herksein aniden evet evet barış istiyoruz demesi çok kömikti yani o geçiş anı hiç olmamıştı.;neutral;negative;0.5;0.5208333333333334;False;0.8125;0.1875;positive;1.0;0.0208333333333333;False;True;False;False;True;True;False;False;False;3;3;0;"[""barış"", ""de"", ""hiç""]";"[""anı""]";[];"[""ol""]";[];"[""negation_flip""]";['negation_flip'];True;False;False;False;negation only;negation_flip;0.5;-0.5000000000000001;True
2151;önyargılarına tapmayan bir seyirci bu filmde çok ilginç ayrıntıları farkedebilir.;neutral;negative;0.0;0.75;False;0.8;0.1;positive;0.75;0.0;False;True;False;False;True;True;False;False;False;1;1;0;"[""önyargı""]";[];[];"[""tap""]";[];"[""negation_flip""]";['negation_flip'];True;False;False;False;negation only;negation_flip;0.75;-0.75;True
2233;Uzun ama pek sıkılmıyorsunuz.;neutral;positive;0.125;0.0;False;0.75;0.25;negative;0.0;0.125;False;True;False;False;True;True;False;True;False;1;1;0;"[""pek""]";[];[];"[""sıkıl""]";"[""ama""]";"[""negation_flip"", ""contrast_detected""]";['negation_flip', 'contrast_detected'];True;False;False;True;negation only;contrast_detected + negation_flip;-0.125;0.125;True
2288;İspanyanın katılması da gereksizdi.;neutral;negative;0.0;0.2727272727272727;False;0.75;0.5;positive;0.25;0.0227272727272727;False;True;False;False;True;True;False;False;False;2;2;0;"[""da"", ""gereksiz""]";[];[];"[""gereksiz""]";[];"[""negation_flip""]";['negation_flip'];True;False;False;False;negation only;negation_flip;0.25;-0.25;True
2297;bimiyorum çok iyi de değil kötü de değil 10/7 lik bence;neutral;negative;0.6111111111111112;0.9416666666666668;False;0.8333333333333334;0.3333333333333333;positive;0.9;0.6527777777777779;False;True;False;False;True;True;True;False;False;4;4;0;"[""iyi"", ""de"", ""kötü"", ""de""]";[];"[""çok""]";"[""değil"", ""değil""]";[];"[""negation_flip"", ""modifier_detected"", ""negation_flip""]";['negation_flip', 'modifier_detected', 'negation_flip'];True;False;True;False;negation only;modifier_detected + negation_flip;0.28888888888888886;-0.28888888888888886;True
